date,SMB,QMJ
2015-12-10,0.076086,0.017548999999999995
2015-12-11,0.067514,0.019044999999999996
2015-12-14,0.068418,0.017318999999999994
2015-12-15,0.044568,0.012576999999999993
2015-12-16,0.06308,0.009263999999999994
2015-12-17,0.08012,0.008382999999999995
2015-12-18,0.07808500000000002,0.008638999999999994
2015-12-21,0.06285900000000001,0.012754999999999994
2015-12-22,0.054731,0.015790999999999993
2015-12-23,0.049412,0.009510999999999993
2015-12-24,0.031263000000000006,0.012383999999999994
2015-12-25,0.03315100000000001,0.015901999999999993
2015-12-28,0.047132,0.004557999999999993
2015-12-29,0.0444,0.0020829999999999933
2015-12-30,0.049549,0.007131999999999993
2015-12-31,0.093299,0.0008009999999999931
2016-01-04,0.075059,0.001110999999999993
2016-01-05,0.041405,0.018810999999999994
2016-01-06,0.014358,0.023194999999999993
2016-01-07,0.023392,0.013800999999999994
2016-01-08,0.010494999999999997,0.021836999999999995
2016-01-11,0.0047979999999999984,0.020424999999999992
2016-01-12,-0.011550000000000001,0.024976999999999992
2016-01-13,-0.014283,0.03089499999999999
2016-01-14,-0.04387100000000001,0.041392
2016-01-15,-0.042175000000000004,0.03561199999999999
2016-01-18,-0.061753,0.041797999999999995
2016-01-19,-0.047932,0.035177999999999994
2016-01-20,-0.031934000000000004,0.026635999999999993
2016-01-21,-0.034181,0.031541999999999994
2016-01-22,-0.035764000000000004,0.03957499999999999
2016-01-25,-0.034108000000000006,0.034393999999999994
2016-01-26,-0.033722,0.03370999999999999
2016-01-27,-0.050495,0.041046999999999986
2016-01-28,-0.061117,0.04496899999999999
2016-01-29,-0.08643200000000001,0.058833999999999984
2016-02-01,-0.076096,0.05046399999999999
2016-02-02,-0.059492,0.04592299999999999
2016-02-03,-0.03236800000000001,0.03846299999999999
2016-02-04,-0.033107,0.040371999999999984
2016-02-05,-0.008283,0.02283699999999999
2016-02-15,-0.0023420000000000008,0.02458199999999999
2016-02-16,0.022344,0.01767499999999999
2016-02-17,0.040086,0.012275999999999988
2016-02-18,0.057352,-0.0034320000000000114
2016-02-19,0.049451,7.599999999998819e-05
2016-02-22,0.064015,-0.008645000000000012
2016-02-23,0.050708,-0.00957500000000001
2016-02-24,0.046517,0.0016199999999999886
2016-02-25,0.041546999999999994,-0.0057330000000000115
2016-02-26,0.032351000000000005,-0.0014560000000000128
2016-02-29,0.018592,0.007013999999999987
2016-03-01,-0.016703,0.023548999999999987
2016-03-02,0.0006370000000000013,0.007968999999999987
2016-03-03,0.013958000000000002,-0.006372000000000014
2016-03-04,0.030851,-0.022060000000000014
2016-03-07,-0.004265000000000001,-0.011515000000000015
2016-03-08,0.013388999999999998,-0.024667000000000015
2016-03-09,0.009370999999999997,-0.016427000000000015
2016-03-10,-0.008866000000000002,-0.008236000000000012
2016-03-11,-0.017149,-4.500000000001291e-05
2016-03-14,-0.019544000000000002,-0.002390000000000013
2016-03-15,-0.011252000000000002,-0.005591000000000013
2016-03-16,-0.025974000000000004,0.0015109999999999872
2016-03-17,-0.036775,0.015212999999999987
2016-03-18,-0.025463,0.01012799999999999
2016-03-21,-0.017236,0.005543999999999988
2016-03-22,-0.013221,0.001431999999999987
2016-03-23,-0.015338999999999998,0.000798999999999987
2016-03-24,-0.012006,0.006769999999999986
2016-03-25,0.00438,-0.002372000000000013
2016-03-28,0.015289999999999998,-0.009918000000000014
2016-03-29,0.043516,-0.022329000000000012
2016-03-30,0.033084,-0.015106000000000014
2016-03-31,0.030754999999999998,-0.006597000000000011
2016-04-01,0.033614,-0.003135000000000011
2016-04-05,0.06243099999999999,-0.007159000000000012
2016-04-06,0.056721,-0.004738000000000011
2016-04-07,0.056273,-0.006304000000000011
2016-04-08,0.06613000000000001,-0.01214400000000001
2016-04-11,0.067638,-0.013910000000000011
2016-04-12,0.076858,-0.015125000000000012
2016-04-13,0.06348,-0.008523000000000011
2016-04-14,0.06944499999999999,-0.010571000000000013
2016-04-15,0.08452499999999999,-0.01996900000000001
2016-04-18,0.07599399999999999,-0.013784000000000013
2016-04-19,0.06416699999999999,-0.006668000000000012
2016-04-20,0.06250299999999999,0.0031819999999999887
2016-04-21,0.038275,0.007298999999999989
2016-04-22,0.03219999999999999,0.011591999999999988
2016-04-25,0.037024999999999995,0.006831999999999988
2016-04-26,0.035408999999999996,0.011536999999999988
2016-04-27,0.039628,0.008082999999999988
2016-04-28,0.047657,0.006158999999999988
2016-04-29,0.04132399999999999,0.009604999999999989
2016-05-03,0.039192,0.009432999999999988
2016-05-04,0.047471,0.0073889999999999885
2016-05-05,0.037464,0.010394999999999988
2016-05-06,0.034287,0.010562999999999987
2016-05-09,0.022788999999999997,0.013746999999999988
2016-05-10,0.0029180000000000005,0.01869499999999999
2016-05-11,-0.007137999999999999,0.021017999999999988
2016-05-12,-0.016228,0.021185999999999986
2016-05-13,-0.024006,0.024083999999999987
2016-05-16,-0.030643999999999998,0.029585999999999987
2016-05-17,-0.026520000000000002,0.028222999999999988
2016-05-18,-0.028738000000000003,0.028817999999999986
2016-05-19,-0.049952,0.03012599999999999
2016-05-20,-0.024945000000000005,0.02592499999999999
2016-05-23,-0.017665000000000004,0.022924999999999987
2016-05-24,-0.013378000000000001,0.022557999999999988
2016-05-25,-0.016220000000000005,0.02212199999999999
2016-05-26,-0.022088000000000003,0.02300799999999999
2016-05-27,-0.023597,0.02561899999999999
2016-05-30,-0.019764000000000004,0.024280999999999987
2016-05-31,-0.025831,0.022717999999999988
2016-06-01,-0.030115000000000003,0.018561999999999988
2016-06-02,-0.025275000000000002,0.017482999999999988
2016-06-03,-0.020881000000000004,0.01350899999999999
2016-06-06,-0.012220000000000002,0.012993999999999988
2016-06-07,0.009574999999999997,0.006383999999999988
2016-06-08,0.016346999999999993,0.006551999999999988
2016-06-13,0.026085999999999995,0.005939999999999988
2016-06-14,0.020246999999999994,0.008526999999999988
2016-06-15,0.020926999999999998,0.006536999999999987
2016-06-16,0.027552,0.005611999999999988
2016-06-17,0.035587,0.005308999999999987
2016-06-20,0.056206,0.0051799999999999876
2016-06-21,0.054884,0.008551999999999988
2016-06-22,0.044761,0.007668999999999988
2016-06-23,0.041317000000000006,0.006771999999999988
2016-06-24,0.041109,0.007308999999999988
2016-06-27,0.04235,0.008645999999999989
2016-06-28,0.047363,0.006372999999999988
2016-06-29,0.046852,0.004858999999999989
2016-06-30,0.048453,0.0031469999999999888
2016-07-01,0.047168999999999996,0.009950999999999988
2016-07-04,0.038925999999999995,0.012716999999999987
2016-07-05,0.031771,0.014554999999999988
2016-07-06,0.03667,0.006010999999999988
2016-07-07,0.035324,0.011327999999999987
2016-07-08,0.032303,0.012046999999999987
2016-07-11,0.035074,0.010108999999999988
2016-07-12,0.041985,0.006077999999999987
2016-07-13,0.032043,0.009548999999999988
2016-07-14,0.015809,0.00905399999999999
2016-07-15,0.010823999999999999,0.009236999999999987
2016-07-18,0.0061329999999999996,0.011955999999999987
2016-07-19,0.001914,0.008293999999999985
2016-07-20,0.013727,0.005729999999999986
2016-07-21,0.011963999999999999,0.0057469999999999865
2016-07-22,0.011238,0.004428999999999986
2016-07-25,0.009189,0.0016959999999999864
2016-07-26,0.005463,0.0014899999999999861
2016-07-27,0.004055,0.0026499999999999866
2016-07-28,-0.017469,0.006847999999999986
2016-07-29,-0.020547,0.008151999999999986
2016-08-01,-0.022042,0.008685999999999985
2016-08-02,-0.030482,0.011966999999999986
2016-08-03,-0.027115,0.01524999999999999
2016-08-04,-0.025120999999999997,0.008399999999999987
2016-08-05,-0.022552,0.005374999999999987
2016-08-08,-0.027613,0.007059999999999987
2016-08-09,-0.018009999999999998,0.005153999999999988
2016-08-10,-0.006911999999999998,0.0031289999999999873
2016-08-11,-0.007636999999999998,0.005771999999999987
2016-08-12,-0.018722999999999997,0.006315999999999987
2016-08-15,-0.019575999999999996,0.0026509999999999876
2016-08-16,-0.022559,-0.0009180000000000126
2016-08-17,-0.018823999999999997,-0.002026000000000012
2016-08-18,-0.018126999999999997,-0.001956000000000012
2016-08-19,-0.013274999999999995,-0.004867000000000012
2016-08-22,-0.011727999999999995,-0.005332000000000012
2016-08-23,-0.016280999999999997,-0.004595000000000012
2016-08-24,-0.015901,-0.003044000000000013
2016-08-25,0.011211000000000002,-0.004106000000000012
2016-08-26,0.012611000000000004,-0.005497000000000012
2016-08-29,0.020023,-0.008124000000000013
2016-08-30,0.032603,-0.012743000000000011
2016-08-31,0.026445,-0.012240000000000011
2016-09-01,0.021202000000000002,-0.009942000000000012
2016-09-02,0.017920000000000002,-0.005816000000000013
2016-09-05,0.018113000000000004,-0.006758000000000012
2016-09-06,0.019116,-0.005604000000000013
2016-09-07,0.022925000000000004,-0.010126000000000013
2016-09-08,0.026162,-0.012500000000000013
2016-09-09,0.039775,-0.012285000000000013
2016-09-12,0.043051,-0.014043000000000014
2016-09-13,0.038775000000000004,-0.010236000000000012
2016-09-14,0.038138,-0.006539000000000013
2016-09-19,0.034231,-0.0064270000000000126
2016-09-20,0.036254999999999996,-0.002251000000000013
2016-09-21,0.03727,-0.0008980000000000127
2016-09-22,0.039852,-0.0010010000000000127
2016-09-23,0.039545,-0.0019260000000000126
2016-09-26,0.035773,-0.0024640000000000126
2016-09-27,0.031745999999999996,-0.0031480000000000128
2016-09-28,0.028922,-0.0017380000000000125
2016-09-29,0.025351,0.0014659999999999877
2016-09-30,0.026975,0.0013359999999999878
2016-10-10,0.029923,0.0011849999999999877
2016-10-11,0.036279,-0.0022710000000000126
2016-10-12,0.041869,-0.003790000000000012
2016-10-13,0.041229999999999996,-0.0027550000000000126
2016-10-14,0.036858,-0.0037420000000000127
2016-10-17,0.033685999999999994,-0.0023800000000000123
2016-10-18,0.027378999999999997,-0.0024270000000000125
2016-10-19,0.030868999999999997,-0.004854000000000012
2016-10-20,0.042476999999999994,-0.0068510000000000125
2016-10-21,0.033964999999999995,-0.006472000000000012
2016-10-24,0.028402999999999998,-0.008130000000000012
2016-10-25,0.021467,-0.009935000000000012
2016-10-26,0.023546,-0.007436000000000012
2016-10-27,0.025421,-0.007488000000000012
2016-10-28,0.026188000000000003,-0.00932700000000001
2016-10-31,0.018715,-0.0054140000000000126
2016-11-01,0.025534,-0.005396000000000011
2016-11-02,0.029645,-0.004604000000000013
2016-11-03,0.031257,-0.003867000000000012
2016-11-04,0.031499,-0.007904000000000012
2016-11-07,0.031455,-0.00755200000000001
2016-11-08,0.027365000000000004,-0.00829800000000001
2016-11-09,0.025498,-0.00683500000000001
2016-11-10,0.022083000000000002,-0.007286000000000011
2016-11-11,0.025285000000000002,-0.005984000000000011
2016-11-14,0.025043000000000003,-0.01093800000000001
2016-11-15,0.025472,-0.01540300000000001
2016-11-16,0.027797000000000002,-0.010822000000000012
2016-11-17,0.024937000000000004,-0.009344000000000012
2016-11-18,0.021241000000000003,-0.012998000000000011
2016-11-21,0.029345000000000003,-0.006960000000000011
2016-11-22,0.030170000000000002,-0.0073670000000000116
2016-11-23,0.027057,-0.009455000000000012
2016-11-24,0.018850000000000002,-0.00997200000000001
2016-11-25,0.010385000000000002,-0.007464000000000011
2016-11-28,0.011114000000000002,-0.009290000000000012
2016-11-29,0.002876000000000001,-0.013489000000000011
2016-11-30,-0.017952,-0.013063000000000012
2016-12-01,-0.016371,-0.012485000000000013
2016-12-02,-0.018646,-0.008754000000000012
2016-12-05,-0.030601,-0.008915000000000013
2016-12-06,-0.026884000000000005,-0.0014340000000000125
2016-12-07,-0.023681999999999998,-0.0012920000000000123
2016-12-08,-0.017032,-0.004588000000000012
2016-12-09,-0.025135,0.0002569999999999877
2016-12-12,-0.029962000000000003,0.004719999999999987
2016-12-13,-0.054076,0.013141999999999989
2016-12-14,-0.053312,0.01255799999999999
2016-12-15,-0.049782,0.012725999999999987
2016-12-16,-0.030137999999999998,0.012229999999999987
2016-12-19,-0.024336,0.007218999999999988
2016-12-20,-0.017804,0.007880999999999989
2016-12-21,-0.015427999999999997,0.006736999999999988
2016-12-22,-0.010592999999999998,0.004355999999999988
2016-12-23,-0.0049029999999999985,0.0020329999999999884
2016-12-26,-0.004352999999999998,-6.200000000001173e-05
2016-12-27,0.003920000000000002,0.0020809999999999882
2016-12-28,0.026414000000000003,-0.0014270000000000114
2016-12-29,0.023151000000000005,-0.003221000000000011
2016-12-30,0.023926000000000003,-0.0033230000000000113
2017-01-03,0.032552,-0.002103000000000011
2017-01-04,0.029656000000000002,-0.011606000000000012
2017-01-05,0.028137000000000002,-0.013087000000000012
2017-01-06,0.022547000000000005,-0.009538000000000012
2017-01-09,0.023818000000000006,-0.011039000000000012
2017-01-10,0.031301,-0.012979000000000011
2017-01-11,0.056298,-0.014618000000000011
2017-01-12,0.045939,-0.01688400000000001
2017-01-13,0.038517,-0.01605700000000001
2017-01-16,0.006131000000000001,-0.01009700000000001
2017-01-17,-0.040765,-0.004630000000000011
2017-01-18,-0.03916,-0.003086000000000011
2017-01-19,-0.047462000000000004,-0.003768000000000011
2017-01-20,-0.047279,-0.0006030000000000108
2017-01-23,-0.037957000000000005,-0.0016000000000000107
2017-01-24,-0.026108000000000006,-0.0012600000000000107
2017-01-25,-0.032302000000000004,0.002810999999999989
2017-01-26,-0.040532000000000006,0.007016999999999989
2017-02-03,-0.040576,0.0067489999999999885
2017-02-06,-0.03792600000000001,0.006775999999999989
2017-02-07,-0.029052,0.0011079999999999888
2017-02-08,-0.028304000000000003,0.002196999999999989
2017-02-09,-0.027428000000000004,0.0019279999999999883
2017-02-10,-0.023215000000000003,-0.0011840000000000119
2017-02-13,-0.025589,-0.003704000000000012
2017-02-14,-0.028539000000000002,-0.00013200000000001196
2017-02-15,-0.029372000000000002,-0.004396000000000012
2017-02-16,-0.031329,-0.0003940000000000122
2017-02-17,-0.022925,-0.005938000000000012
2017-02-20,-0.010913000000000003,-0.006447000000000012
2017-02-21,0.022355,-0.009631000000000011
2017-02-22,0.018240000000000003,-0.009869000000000011
2017-02-23,0.024655000000000003,-0.004484000000000011
2017-02-24,0.024813,-0.003113000000000012
2017-02-27,0.018334000000000003,-0.002473000000000012
2017-02-28,0.012142000000000003,-0.0006480000000000118
2017-03-01,0.016468000000000003,-0.0034500000000000117
2017-03-02,0.019556000000000004,-0.006441000000000011
2017-03-03,0.01641,-0.003602000000000012
2017-03-06,0.017181000000000002,-0.0034500000000000117
2017-03-07,0.015771000000000004,0.0002149999999999884
2017-03-08,0.012205000000000004,0.005875999999999989
2017-03-09,0.005544000000000004,0.006221999999999989
2017-03-10,0.0010900000000000037,0.008236999999999987
2017-03-13,0.004097000000000004,0.013412999999999987
2017-03-14,0.0037960000000000042,0.014783999999999988
2017-03-15,0.003689000000000004,0.016305999999999987
2017-03-16,0.008429000000000004,0.016375999999999988
2017-03-17,0.008304000000000002,0.01571499999999999
2017-03-20,0.013648000000000004,0.01436899999999999
2017-03-21,0.019856000000000006,0.015716999999999988
2017-03-22,0.013792000000000002,0.01602699999999999
2017-03-23,0.010160000000000004,0.013616999999999988
2017-03-24,0.008856000000000003,0.01127299999999999
2017-03-27,0.0031830000000000035,0.01106299999999999
2017-03-28,0.004243000000000004,0.008593999999999989
2017-03-29,0.004297000000000003,0.008399999999999989
2017-03-30,-0.003355999999999996,0.007138999999999989
2017-03-31,-0.014799999999999997,0.004399999999999989
2017-04-05,-0.024561999999999997,0.00839899999999999
2017-04-06,-0.025493999999999996,0.0043699999999999885
2017-04-07,-0.024551999999999997,-0.0003730000000000107
2017-04-10,-0.023885999999999998,0.001956999999999989
2017-04-11,-0.031793,0.0015879999999999896
2017-04-12,-0.026729999999999997,-0.0060180000000000095
2017-04-13,-0.031196999999999996,-0.0026840000000000093
2017-04-14,-0.028699999999999996,-0.0038490000000000095
2017-04-17,-0.033885,-0.00411200000000001
2017-04-18,-0.05187,0.004254999999999991
2017-04-19,-0.061576,0.005031999999999991
2017-04-20,-0.071381,0.005876999999999992
2017-04-21,-0.079202,0.005958999999999992
2017-04-24,-0.082688,0.008003999999999992
2017-04-25,-0.101675,0.01802999999999999
2017-04-26,-0.09701699999999999,0.01941099999999999
2017-04-27,-0.094176,0.02238499999999999
2017-04-28,-0.089807,0.021962999999999993
2017-05-02,-0.076936,0.020897999999999993
2017-05-03,-0.057477999999999994,0.018630999999999995
2017-05-04,-0.048442,0.016041999999999994
2017-05-05,-0.053620999999999995,0.020362999999999992
2017-05-08,-0.060191999999999996,0.026527999999999993
2017-05-09,-0.069497,0.03094099999999999
2017-05-10,-0.057663,0.03196799999999999
2017-05-11,-0.07327600000000001,0.04217499999999999
2017-05-12,-0.079383,0.04089199999999999
2017-05-15,-0.088832,0.04430699999999999
2017-05-16,-0.081758,0.04365999999999999
2017-05-17,-0.056131999999999994,0.03750099999999999
2017-05-18,-0.04095,0.030490999999999994
2017-05-19,-0.03568,0.029680999999999992
2017-05-22,-0.026000999999999996,0.028511999999999992
2017-05-23,-0.039713,0.031010999999999993
2017-05-24,-0.048674999999999996,0.029592999999999994
2017-05-25,-0.045011999999999996,0.027116999999999992
2017-05-26,-0.05152799999999999,0.022013999999999992
2017-05-31,-0.055196999999999996,0.02402499999999999
2017-06-01,-0.068143,0.02982599999999999
2017-06-02,-0.099369,0.03623799999999999
2017-06-05,-0.088643,0.03290099999999999
2017-06-06,-0.077713,0.028365999999999995
2017-06-07,-0.073262,0.024717999999999993
2017-06-08,-0.05269299999999999,0.019728999999999993
2017-06-09,-0.061162999999999995,0.023295999999999994
2017-06-12,-0.052611,0.019911999999999992
2017-06-13,-0.05295199999999999,0.020400999999999992
2017-06-14,-0.03589699999999999,0.017709999999999993
2017-06-15,-0.028923999999999995,0.014297999999999993
2017-06-16,-0.029441999999999996,0.011212999999999992
2017-06-19,-0.037849999999999995,0.016272999999999992
2017-06-20,-0.034997999999999994,0.011194999999999991
2017-06-21,-0.03272699999999999,0.011767999999999992
2017-06-22,-0.019688999999999998,0.008483999999999992
2017-06-23,-0.005881999999999995,0.0030389999999999914
2017-06-26,-0.016618999999999995,0.0075759999999999925
2017-06-27,-0.011675999999999995,0.009312999999999991
2017-06-28,-0.012002999999999995,0.006604999999999991
2017-06-29,-0.008858999999999995,0.0014129999999999915
2017-06-30,0.016155000000000006,-0.0008510000000000089
2017-07-03,0.001096000000000006,0.0028509999999999907
2017-07-04,0.0003590000000000069,0.005249999999999992
2017-07-05,0.006030000000000007,0.003004999999999992
2017-07-06,-0.004066999999999993,0.0006029999999999916
2017-07-07,0.0003130000000000063,-0.004526000000000008
2017-07-10,0.006984000000000006,-0.0077620000000000085
2017-07-11,0.016240000000000004,-0.015051000000000007
2017-07-12,-0.006776999999999995,-0.010306000000000008
2017-07-13,-0.014608999999999994,-0.007193000000000009
2017-07-14,-0.031698,-0.004875000000000008
2017-07-17,-0.039522999999999996,-0.0023730000000000075
2017-07-18,-0.083589,0.013909999999999994
2017-07-19,-0.07646099999999999,0.0058639999999999925
2017-07-20,-0.07276999999999999,-0.0030080000000000063
2017-07-21,-0.05747399999999999,-0.006129000000000007
2017-07-24,-0.050367999999999996,-0.008138000000000006
2017-07-25,-0.04827499999999999,-0.008716000000000007
2017-07-26,-0.04846099999999999,-0.0023580000000000077
2017-07-27,-0.04275899999999999,0.0027179999999999926
2017-07-28,-0.02919199999999999,0.0012639999999999926
2017-07-31,-0.030916999999999993,0.0012989999999999927
2017-08-01,-0.039775,0.0003379999999999924
2017-08-02,-0.04960199999999999,0.0027489999999999928
2017-08-03,-0.05683899999999999,0.008724999999999993
2017-08-04,-0.046984999999999985,0.008017999999999992
2017-08-07,-0.05042399999999999,0.005633999999999993
2017-08-08,-0.04553299999999999,0.008036999999999994
2017-08-09,-0.02953499999999999,0.003184999999999992
2017-08-10,-0.02638699999999999,0.0006839999999999919
2017-08-11,-0.025573999999999993,0.0056349999999999924
2017-08-14,-0.017847999999999992,0.010198999999999993
2017-08-15,0.03270000000000001,-0.00982400000000001
2017-08-16,0.022987000000000004,0.0025299999999999915
2017-08-17,0.031201000000000003,0.00852099999999999
2017-08-18,0.03493400000000001,0.0016019999999999915
2017-08-21,0.029576000000000005,0.0009429999999999916
2017-08-22,0.029343000000000008,0.0007709999999999915
2017-08-23,0.021443000000000004,-0.0004400000000000085
2017-08-24,0.014747000000000003,0.0016099999999999916
2017-08-25,-0.0005109999999999954,0.0030249999999999917
2017-08-28,-0.003200999999999995,0.003942999999999992
2017-08-29,-0.0037859999999999947,0.002396999999999991
2017-08-30,0.0011840000000000054,0.0017379999999999917
2017-08-31,0.010223000000000006,-0.005130000000000008
2017-09-01,0.005702000000000004,-0.004384000000000008
2017-09-04,0.010214000000000004,-0.005273000000000009
2017-09-05,0.009618000000000005,-0.004841000000000008
2017-09-06,0.0038250000000000037,-0.0014630000000000077
2017-09-07,0.005371000000000003,-0.0016690000000000082
2017-09-08,0.012916000000000004,-0.001684000000000008
2017-09-11,0.017355000000000002,-0.006788000000000008
2017-09-12,0.015946000000000002,-0.0016620000000000083
2017-09-13,0.013029000000000004,-0.006897000000000008
2017-09-14,0.009485000000000004,-0.005832000000000008
2017-09-15,0.009221000000000003,-0.0010310000000000085
2017-09-18,0.011259000000000003,-0.0020050000000000085
2017-09-19,0.010911000000000004,-0.0024520000000000084
2017-09-20,0.016256000000000003,-0.0015070000000000083
2017-09-21,0.023915000000000002,-0.006381000000000008
2017-09-22,0.018235000000000005,-0.003287000000000008
2017-09-25,0.022137000000000004,-0.004218000000000008
2017-09-26,0.011322000000000004,0.007987999999999992
